"id","cnt"
168,3111.29794417323
169,3215.60238661201
170,2918.74331164101
171,3148.41156944098
172,3040.21386782435
173,2758.40474959889
174,2718.87312706929
175,2942.10208105081
176,3147.11852699316
177,2898.96240562365
178,2981.2993745928
179,3006.5447851194
180,2969.02702190385
181,2511.61151487742
182,2878.84454373694
183,2933.37323084204
184,2876.9348737417
185,2919.76577998618
186,2662.15505642722
187,2555.21551099391
188,2606.75556093497
189,2583.75530701157
190,2913.52640252843
191,2841.90203586863
192,2808.23538108576
193,2921.5992966511
194,2940.47271024873
195,2809.4185850361
196,2780.3621867508
197,2994.27939955507
198,2784.63422298442
199,2719.04516324979
200,2690.9295694782
201,2686.27910085696
202,2271.97255362003
203,2370.94793697135
204,3129.96026423703
205,2868.37213030799
206,2678.6051848863
207,2933.15386496572
208,2377.31489353085
209,2591.37116351368
210,2782.32367803602
211,3003.59901781681
212,2845.54919901606
213,2812.25303136671
214,2784.39242473187
215,2682.98516910708
216,2174.25723485044
217,2418.11977317936
218,2674.84819922218
219,2742.95820677511
220,2689.6119630341
221,2606.13150736154
222,2635.78621368896
223,2126.21491786894
224,2500.29116750533
225,3023.80725338939
226,2875.91129175147
227,2701.12442307816
228,2734.14270061015
229,2795.7070465871
230,2817.91016408286
231,2775.32117064973
232,3040.55164098939
233,2774.5156428882
234,2963.36441589818
235,2913.88957910763
236,2843.54033801976
237,2626.581114665
238,2391.90159548804
239,2731.53469781667
240,2797.34876380504
241,2665.07813788347
242,2855.28808578128
243,2828.78300666446
244,2527.75838219561
245,2665.86491029271
246,2991.10918063972
247,2370.95896018278
248,2408.01060615324
249,2431.63079026423
250,2306.78052586768
251,2456.10263832576
252,2165.95248477049
253,2812.90316550859
254,2665.70293249259
255,2898.13714836184
256,2772.97696942028
257,2789.07970051119
258,2684.15028300975
259,2637.84112893474
260,2967.63981144
261,2579.30772772028
262,1906.49452772997
263,2613.84389093223
264,2684.65160002748
265,2562.52297914197
266,2430.96645563099
267,2834.01604539168
268,2856.63292063609
269,2602.34730802691
270,2447.81414034601
271,2356.36631999677
272,2221.03043432855
273,2641.05109151442
274,2887.64648439819
275,2744.44305500344
276,2265.72343508029
277,2472.11601797643
278,2314.91931241195
279,2554.12479682064
280,2436.61601730098
281,2712.73095898333
282,1828.43247531552
283,2262.76023542355
284,2495.32403965179
285,2588.37059203251
286,2396.4651997882
287,2701.36309255041
288,2607.05015548585
289,2278.9326721481
290,2578.48897007982
291,2513.74126141162
292,2049.77890012734
293,2076.07889287827
294,2710.49142910827
295,2776.09744921131
296,2783.00744336762
297,2680.23978480086
298,2662.94702158476
299,2192.71579178962
300,2077.83092904371
301,2319.02584882319
302,2314.63950055083
303,1916.44750652553
304,1952.17672387274
305,2194.23799059674
306,2282.23078148462
307,2244.24056354022
308,2503.40052551713
309,2592.07604534677
310,2353.88024755565
311,2247.31823404024
312,2074.72440457822
313,2439.9494753928
314,2263.19572530969
315,2626.19920255703
316,2677.2952821788
317,1926.51834012666
318,1963.103481255
319,2185.98682729605
320,2166.86592427207
321,2299.72614846926
322,2500.50333792767
323,2463.03996283074
324,2279.05846261737
325,2395.58730915191
326,2369.20443961577
327,1962.62270753877
328,2297.507728919
329,2428.30497858019
330,2533.35797324246
331,2573.61490735277
332,1898.36581926895
333,2225.77333116028
334,2236.26157952778
335,2214.65952088245
336,2460.4011744809
337,2506.97022793283
338,2508.1447923525
339,2305.32899433742
340,2291.73349915327
341,2182.40942247238
342,1975.33532535947
343,2345.7098486628
344,2437.10807493154
345,2095.755708942
346,2102.59429178402
347,2259.86350635473
348,2265.40864131564
349,2096.66438959907
350,2459.07487126493
351,2533.04316789056
352,2260.73146575246
353,2215.38708308928
354,2176.57149941692
355,2132.30400924212
356,1401.50094249105
357,1912.58541943384
358,2214.26723229555
359,1708.06819150103
360,1197.37809322859
361,1158.53640340969
362,1213.99110612765
363,1567.80871960242
364,2056.19113654622
365,2071.24899266144
366,1603.51452785132
